CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11931,MR.,MARCUS,ADAMS,13/11/1978,S,M,marcus34@adventure-works.com,70000,0,Partial College,Skilled Manual,1
11932,MS.,ELIZABETH,COLEMAN,11/08/1978,M,F,elizabeth35@adventure-works.com,70000,0,Partial College,Skilled Manual,0
11933,MR.,MATHEW,RUBIO,04/03/1977,S,M,mathew17@adventure-works.com,40000,0,Partial High School,Clerical,0
11934,MR.,JUSTIN,SHAN,14/10/1977,S,M,justin27@adventure-works.com,40000,0,Partial High School,Clerical,1
11935,MS.,JESSICA,TAYLOR,19/11/1977,S,F,jessica56@adventure-works.com,30000,0,Partial College,Skilled Manual,1
11936,MR.,HUNTER,CLARK,11/04/1977,M,M,hunter51@adventure-works.com,30000,0,Partial College,Skilled Manual,1
11937,MR.,DEVIN,PEREZ,05/06/1977,M,M,devin35@adventure-works.com,30000,0,Partial College,Skilled Manual,0
11938,MR.,SETH,ALEXANDER,21/09/1977,M,M,seth67@adventure-works.com,60000,0,Partial College,Skilled Manual,1
11939,MR.,KEVIN,WASHINGTON,22/06/1977,S,M,kevin16@adventure-works.com,60000,0,Partial College,Skilled Manual,0
11940,MR.,TYLER,MILLER,12/07/1977,M,M,tyler11@adventure-works.com,100000,3,Bachelors,Management,1
11941,MR.,ADAM,ROBERTS,26/11/1976,S,M,adam34@adventure-works.com,60000,0,Partial College,Skilled Manual,1
11942,MR.,GEORGE,GONZALEZ,13/06/1949,M,M,george25@adventure-works.com,20000,2,Partial High School,Clerical,1
11943,MRS.,DAWN,HUANG,27/02/1949,M,F,dawn7@adventure-works.com,20000,2,Partial High School,Clerical,1
11944,MRS.,RACHAEL,RODRIGUEZ,15/10/1950,S,F,rachael18@adventure-works.com,30000,3,Partial College,Clerical,0
11945,MR.,DENNIS,HUANG,11/09/1980,M,M,dennis7@adventure-works.com,20000,0,Partial College,Skilled Manual,0
11946,MRS.,BRANDY,SAUNDERS,03/01/1951,S,F,brandy6@adventure-works.com,30000,3,High School,Skilled Manual,1
11947,MRS.,JENNY,ZHENG,22/10/1951,S,F,jenny21@adventure-works.com,30000,3,High School,Skilled Manual,0
11948,MRS.,TASHA,XU,10/04/1951,M,F,tasha5@adventure-works.com,30000,3,High School,Skilled Manual,1
11949,MS.,JULIA,BROOKS,05/11/1980,S,F,julia63@adventure-works.com,70000,0,Partial College,Skilled Manual,1
11950,MS.,JORDAN,CARTER,10/09/1979,M,F,jordan39@adventure-works.com,70000,0,Partial College,Skilled Manual,1
11951,MRS.,LACEY,HUANG,06/08/1952,M,F,lacey18@adventure-works.com,40000,2,Partial College,Skilled Manual,1
11952,MR.,DOROTHY,ROBINSON,23/09/1954,S,M,dorothy3@adventure-works.com,80000,2,Partial College,Skilled Manual,0
11953,MS.,COURTNEY,WRIGHT,04/09/1975,S,F,courtney16@adventure-works.com,40000,0,High School,Skilled Manual,0
11954,MR.,JOSEPH,GARCIA,17/08/1975,M,M,joseph23@adventure-works.com,60000,0,Partial College,Skilled Manual,1
11955,MR.,GABRIEL,GREEN,05/04/1975,S,M,gabriel45@adventure-works.com,60000,0,Partial College,Skilled Manual,1
11956,MS.,ALEXANDRIA,SANDBERG,03/09/1974,S,F,alexandria27@adventure-works.com,40000,0,High School,Skilled Manual,1
11957,MS.,COURTNEY,HERNANDEZ,12/08/1973,S,F,courtney14@adventure-works.com,60000,0,Partial College,Skilled Manual,0
11958,MR.,DYLAN,LAL,06/01/1973,S,M,dylan28@adventure-works.com,70000,0,Partial College,Professional,1
11959,MS.,ELIZABETH,DAVIS,07/04/1973,S,F,elizabeth9@adventure-works.com,70000,0,Partial College,Professional,0
11960,MS.,ANA,GRIFFIN,03/07/1973,S,F,ana19@adventure-works.com,70000,0,Partial College,Professional,0
11961,MS.,ANNE,ALVAREZ,24/06/1973,S,F,anne5@adventure-works.com,70000,0,Partial College,Professional,1
11962,MS.,ALEXANDRA,ROBERTS,28/11/1976,S,F,alexandra47@adventure-works.com,60000,0,Partial College,Professional,0
11964,MR.,SHARON,SALAVARIA,17/02/1956,S,M,sharon4@adventure-works.com,70000,2,High School,Skilled Manual,0
11965,NULL,KATIE,SHE,19/10/1956,S,NA,katie3@adventure-works.com,70000,2,High School,Skilled Manual,1
11966,MR.,RAFAEL,BLACK,17/02/1956,S,M,rafael44@adventure-works.com,70000,2,High School,Skilled Manual,1
11967,MRS.,LATASHA,MUNOZ,10/02/1957,S,F,latasha7@adventure-works.com,80000,2,High School,Professional,1
11968,MS.,KELSEY,BECKER,21/10/1958,S,F,kelsey19@adventure-works.com,130000,0,Graduate Degree,Management,0
11969,MR.,RANDY,XU,25/07/1958,S,M,randy14@adventure-works.com,130000,0,Graduate Degree,Management,0
11970,MS.,BAILEY,COLLINS,16/11/1973,S,F,bailey22@adventure-works.com,80000,0,Bachelors,Management,0
11971,MS.,AMANDA,ADAMS,03/09/1973,S,F,amanda58@adventure-works.com,80000,0,Bachelors,Management,0
11972,MS.,KATHERINE,WILLIAMS,23/03/1974,M,F,katherine73@adventure-works.com,60000,0,Partial College,Professional,0
11973,MS.,CAROLINE,BARNES,03/02/1974,S,F,caroline5@adventure-works.com,60000,0,Partial College,Professional,0
11974,MR.,RANDY,SUN,07/02/1974,S,M,randy15@adventure-works.com,60000,0,Partial College,Professional,0
11975,MS.,DESTINY,GARCIA,04/10/1974,S,F,destiny16@adventure-works.com,60000,0,High School,Professional,0
11976,MRS.,AUDREY,RAMOS,26/05/1959,S,F,audrey19@adventure-works.com,120000,1,Bachelors,Management,0
11977,MS.,BONNIE,JAI,23/05/1959,M,F,bonnie17@adventure-works.com,130000,0,Graduate Degree,Management,1
11978,MR.,JACKSON,WASHINGTON,22/10/1966,M,M,jackson15@adventure-works.com,130000,0,Graduate Degree,Management,1
11979,MR.,CHRISTOPHER,JOHNSON,08/05/1957,M,M,christopher25@adventure-works.com,80000,2,Partial High School,Skilled Manual,0
11980,MRS.,KIMBERLY,RICHARDSON,18/12/1957,S,F,kimberly13@adventure-works.com,60000,2,High School,Professional,0
11981,MRS.,ALEXANDRIA,HOWARD,03/02/1957,S,F,alexandria33@adventure-works.com,60000,2,High School,Professional,0
11982,MRS.,ALEXANDRA,FOSTER,04/04/1957,S,F,alexandra37@adventure-works.com,60000,2,High School,Professional,1
11983,MRS.,CHERYL,ORTEGA,27/02/1957,M,F,cheryl24@adventure-works.com,70000,3,Partial College,Professional,1
11984,MR.,ALEX,CAMPBELL,06/06/1957,M,M,alex35@adventure-works.com,80000,2,Bachelors,Management,1
11985,MRS.,MELANIE,HUGHES,18/11/1957,M,F,melanie27@adventure-works.com,80000,2,Bachelors,Management,0
11986,MR.,MAX,ALVAREZ,24/07/1963,S,M,max5@adventure-works.com,70000,0,Bachelors,Professional,1
11987,MRS.,DIANE,VAZQUEZ,27/11/1967,M,F,diane19@adventure-works.com,90000,4,Bachelors,Professional,1
11988,MRS.,KATHRYN,CHAPMAN,20/08/1962,S,F,kathryn14@adventure-works.com,70000,1,Partial College,Skilled Manual,1
11989,MRS.,KARA,ANAND,28/03/1962,S,F,kara20@adventure-works.com,70000,1,Partial College,Skilled Manual,1
11990,MRS.,JOANNA,VAZQUEZ,15/07/1962,S,F,joanna13@adventure-works.com,70000,1,Partial College,Skilled Manual,1
11991,MR.,FREDERICK,MARTINEZ,10/08/1962,M,M,frederick14@adventure-works.com,60000,1,Bachelors,Professional,1
11992,MRS.,TONYA,CHANDE,13/06/1961,S,F,tonya14@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11993,MRS.,ROSA,WANG,19/03/1961,S,F,rosa1@adventure-works.com,60000,1,Partial College,Skilled Manual,0
11994,MS.,LEAH,HU,22/10/1966,S,F,leah16@adventure-works.com,110000,0,Graduate Degree,Management,0
11995,MR.,KELVIN,CARSON,14/06/1960,M,M,kelvin11@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11996,MRS.,VERONICA,SRINI,02/08/1960,S,F,veronica9@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11997,MRS.,KRISTINA,KAPOOR,07/04/1960,M,F,kristina1@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11998,MRS.,DONNA,SHARMA,10/08/1960,M,F,donna9@adventure-works.com,60000,1,Partial College,Skilled Manual,1
11999,MR.,JOHNNY,SHAN,05/06/1960,M,M,johnny11@adventure-works.com,60000,1,Partial College,Skilled Manual,1
12000,MS.,ASHLEY,RUSSELL,12/03/1965,S,F,ashley47@adventure-works.com,70000,0,Bachelors,Professional,0
12001,MRS.,SHANNON,YANG,06/07/1965,S,F,shannon5@adventure-works.com,80000,5,Bachelors,Professional,1
12002,MS.,ADRIANA,LOPEZ,06/02/1964,S,F,adriana17@adventure-works.com,70000,0,Bachelors,Professional,1
12003,MS.,AUDREY,MUNOZ,11/03/1963,S,F,audrey8@adventure-works.com,70000,0,Bachelors,Professional,1
12004,MR.,JARROD,SURI,20/12/1963,S,M,jarrod0@adventure-works.com,70000,0,Bachelors,Professional,0
12005,MR.,GILBERT,SHEN,17/07/1962,M,M,gilbert23@adventure-works.com,60000,1,Partial College,Skilled Manual,1
12006,MR.,RICHARD,BLUE,16/03/1962,M,M,richard59@adventure-works.com,70000,5,Partial College,Skilled Manual,1
12007,MRS.,SHANNON,SUN,26/07/1961,M,F,shannon12@adventure-works.com,60000,1,Partial College,Skilled Manual,1
12008,MRS.,SHARON,YUAN,22/08/1961,M,F,sharon13@adventure-works.com,70000,5,Partial College,Skilled Manual,1
12009,MRS.,ANN,MARTINEZ,03/08/1957,S,F,ann22@adventure-works.com,80000,1,Partial College,Skilled Manual,1
12010,MR.,MAX,SERRANO,26/02/1957,M,M,max16@adventure-works.com,80000,1,Partial College,Skilled Manual,1
12011,MRS.,MORGAN,JOHNSON,17/02/1935,S,F,morgan24@adventure-works.com,30000,2,Partial College,Clerical,0
12012,MRS.,MONICA,SCHMIDT,22/10/1960,M,F,monica11@adventure-works.com,60000,3,Partial College,Skilled Manual,0
12013,MRS.,KAYLA,LEWIS,07/03/1953,S,F,kayla20@adventure-works.com,30000,2,Partial College,Clerical,1
12014,MR.,DEVIN,SANDERS,09/02/1949,M,M,devin65@adventure-works.com,10000,2,High School,Skilled Manual,1
12015,MR.,JACOB,WHITE,09/07/1976,S,M,jacob11@adventure-works.com,30000,0,High School,Skilled Manual,0
12016,MS.,MEREDITH,SERRANO,13/12/1975,S,F,meredith40@adventure-works.com,40000,0,High School,Skilled Manual,0
12017,MR.,DAVID,SIMMONS,27/10/1976,M,M,david48@adventure-works.com,40000,0,High School,Skilled Manual,1
12018,MR.,DEVIN,HENDERSON,02/08/1980,M,M,devin43@adventure-works.com,30000,0,High School,Skilled Manual,1
12019,MS.,GABRIELLE,COX,13/11/1980,S,F,gabrielle10@adventure-works.com,30000,0,High School,Skilled Manual,0
12020,MS.,OLIVIA,ROGERS,14/09/1979,M,F,olivia27@adventure-works.com,30000,0,High School,Skilled Manual,1
